7,1,1,24,1,7,4,0,35,1927,0,1
12,1,0,10,4,2,98,5,69,9414,1,0
12,3,3,35,4,6,6,12,75,4428,3,0
11,0,0,13,1,9,17,0,75,3157,1,1
12,10,0,103,8,29,16,58,94,8293,2,0
9,1,1,1,0,0,0,0,1,222,0,1
12,3,0,10,2,7,24,8,69,3100,2,0
5,1,0,18,0,6,1,0,33,1367,0,1
12,1,1,30,0,13,1,13,30,2878,1,0
12,11,11,54,10,22,57,14,174,14677,1,0
2,1,1,5,4,1,0,0,12,226,1,1
2,0,0,0,0,0,0,0,0,0,0,1
5,0,0,4,0,1,1,0,12,786,0,1
12,5,5,29,16,6,5,17,140,6189,1,0
12,1,0,14,0,1,1,0,107,926,0,0
2,1,1,0,0,0,0,0,9,363,1,1
11,1,1,8,6,2,2,0,401,1097,1,1
11,1,1,10,4,3,7,0,38,1428,0,1
6,0,0,0,0,0,1,2,164,963,2,0
8,6,6,14,4,4,3,0,37,4358,3,1
11,3,0,45,2,26,43,14,369,11112,3,0
11,0,0,5,3,2,24,0,369,2753,2,0
10,2,0,35,8,14,25,0,369,4496,1,1
11,7,0,13,5,5,31,0,369,2958,3,1
11,2,0,80,13,33,67,25,369,11928,3,0
11,3,0,15,4,8,36,0,369,2929,3,0
11,3,0,69,1,19,16,19,373,5501,0,0
7,1,0,5,0,4,4,6,369,3072,4,0
11,0,0,17,1,7,22,13,369,4655,0,0
10,3,0,30,14,7,11,0,369,3763,1,1
11,3,0,13,0,9,25,7,369,4934,7,0
11,1,0,32,13,6,9,4,45,4630,0,0
11,2,2,61,0,6,12,9,208,5995,3,0
11,1,1,8,0,4,0,2,11,1563,0,0
3,2,2,4,0,4,9,0,22,969,2,1
11,1,1,5,0,1,2,1,9,2762,2,0
9,2,0,16,4,5,6,0,6,2282,0,1
9,6,4,5,0,2,9,3,20,3359,3,0
11,10,10,91,22,49,76,42,235,12688,1,0
11,1,0,83,17,16,11,0,41,3351,2,0
11,1,0,23,6,4,6,0,45,2271,0,0
4,3,0,8,0,3,6,0,16,1659,1,1
7,1,1,25,3,6,5,0,27,1888,1,1
11,2,2,8,2,7,8,4,26,3056,3,0
11,4,4,24,0,5,9,4,31,3297,1,0
3,0,0,4,0,4,2,0,10,789,1,1
11,0,0,3,0,1,0,0,32,103,0,0
1,0,0,1,0,1,0,0,81,324,0,1
11,5,1,191,13,28,22,59,373,14045,0,0
11,7,1,128,7,29,15,61,373,8015,0,0
11,8,1,192,9,56,16,78,373,15168,1,0
11,2,0,71,2,11,18,23,373,6148,0,0
4,2,2,20,7,6,0,0,17,600,0,1
11,0,0,22,4,5,0,0,221,2745,1,0
11,2,2,13,0,6,1,6,221,1666,1,0
11,4,4,93,56,4,14,33,144,4538,0,0
8,3,3,4,0,2,0,0,25,1241,4,1
10,5,1,57,31,13,7,21,27,4084,1,0
4,0,0,23,0,6,4,0,142,1369,1,1
10,1,0,4,0,3,1,0,5,1598,2,0
1,1,1,17,0,9,6,7,18,1390,1,0
4,2,2,0,0,0,1,0,8,703,0,1
9,1,0,4,1,2,0,0,53,756,0,1
10,2,0,18,4,6,0,1,53,615,0,0
10,3,0,34,3,14,0,6,53,1552,0,0
7,0,0,2,1,0,4,0,53,767,0,1
7,0,0,0,0,0,0,0,53,0,0,1
10,0,0,8,0,3,1,5,53,2070,0,0
7,0,0,0,0,0,0,0,0,0,0,1
8,0,0,15,0,0,4,0,18,1379,0,1
9,1,1,0,0,0,4,0,18,1970,2,1
10,11,11,30,0,25,9,6,93,3874,1,0
3,6,6,1,1,0,11,0,20,2256,3,1
7,0,0,0,0,0,0,0,53,0,0,1
4,3,3,11,6,3,16,0,15,2633,0,1
10,7,6,3,1,0,14,4,369,3554,2,0
7,1,1,10,1,6,8,0,42,1349,1,1
2,2,2,4,1,3,0,0,38,738,1,1
3,0,0,3,2,0,0,0,12,503,0,1
9,3,2,34,4,13,0,2,42,1805,1,0
1,1,1,2,0,1,2,0,1,333,0,1
10,10,10,89,12,17,3,9,142,4156,0,0
10,5,5,44,6,24,17,20,92,4239,1,0
9,2,2,60,0,15,11,10,148,5716,1,0
11,6,6,62,0,11,23,6,41,6619,1,0
6,3,3,11,3,1,1,0,9,1880,0,1
9,1,1,0,0,0,65,4,69,7568,0,0
9,3,3,0,0,0,31,6,69,3508,0,0
9,0,0,4,0,3,2,2,158,920,0,0
9,3,0,57,14,27,5,17,164,4120,2,0
5,0,0,0,0,0,0,0,0,0,0,1
3,2,2,12,0,2,5,0,13,1867,1,1
3,1,1,3,1,2,16,0,38,2309,2,1
9,0,0,0,0,0,0,0,0,638,1,0
2,1,1,8,4,3,2,0,98,762,0,1
4,0,0,3,0,3,1,0,5,441,0,1
9,1,1,33,0,10,0,13,158,3236,0,0
2,0,0,0,0,0,0,0,369,431,5,1
9,4,4,100,0,10,7,7,29,3688,1,0
9,2,0,13,5,9,3,2,47,4435,2,0
9,2,2,1,0,1,4,6,78,4114,4,0
7,2,2,16,0,6,1,0,26,1383,1,1
3,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,7,0,0,386,1,1
0,2,2,28,2,5,1,6,20,3756,0,0
8,38,38,0,0,0,4,29,78,4637,1,0
1,3,1,14,0,12,13,0,77,2053,1,1
3,1,1,2,0,2,21,3,48,3194,1,0
8,0,0,0,0,0,1,1,55,488,0,0
8,1,1,8,0,7,4,1,17,1203,2,0
8,0,0,0,0,0,0,0,55,480,1,0
4,5,5,7,4,1,17,0,28,4358,5,1
8,1,1,0,0,0,0,0,55,734,1,0
8,0,0,0,0,0,0,0,55,0,0,0
2,1,1,41,0,7,3,0,59,2233,2,1
8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,1,2,0,0,6,677,2,1
3,0,0,0,0,0,0,0,0,112,0,1
5,1,1,6,0,4,8,0,113,1444,0,1
7,4,4,23,18,3,14,0,26,2996,0,1
7,0,0,5,0,4,0,0,369,415,0,0
8,0,0,22,0,5,0,6,387,1558,1,0
8,0,0,22,0,5,0,6,387,1558,1,0
9,0,0,0,0,0,0,0,18,0,0,0
0,0,0,1,0,1,3,0,6,264,1,1
8,1,1,12,2,8,4,3,69,1899,1,0
8,4,0,13,1,11,0,4,369,1517,0,0
2,0,0,0,0,0,1,0,0,277,1,1
8,2,2,12,1,1,8,6,69,4091,0,0
0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,8,0,6,5,0,12,747,0,1
2,1,1,6,3,2,2,0,7,1582,0,1
4,3,3,28,14,15,13,0,69,1437,0,1
7,2,2,41,3,17,12,14,125,10380,2,0
7,3,0,29,0,15,0,15,215,2474,0,0
7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,1,0,1,0,0,1,858,1,1
7,4,4,55,38,6,1,0,47,2314,1,1
6,1,1,34,21,3,0,0,47,1221,0,1
6,0,0,4,0,1,1,0,47,754,1,1
6,3,3,3,2,0,1,0,47,1435,1,1
6,0,0,51,6,3,0,0,47,1331,1,1
5,0,0,15,3,6,2,0,18,1050,1,1
4,1,1,0,0,0,0,0,37,502,0,1
7,0,0,0,0,0,0,0,0,0,0,0
7,2,2,35,4,3,3,8,12,3682,1,0
7,3,3,89,34,9,6,13,77,4986,1,0
7,6,6,0,0,0,0,3,21,1801,2,0
7,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,186,0,1
3,0,0,0,0,0,0,0,369,294,0,0
0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,4,0,2,0,0,69,424,0,1
5,5,5,0,0,0,22,0,30,481,0,1
4,0,0,0,0,0,0,0,0,0,0,1
7,3,3,26,0,9,12,8,85,5820,0,0
0,0,0,0,0,0,0,0,0,0,0,1
4,1,1,10,0,3,1,0,14,1569,2,1
3,1,1,0,0,0,4,0,7,475,0,1
6,1,1,19,3,6,0,0,82,1112,0,1
0,2,2,17,3,6,3,3,23,2057,1,0
7,3,2,15,0,2,0,4,18,749,0,0
7,0,0,2,0,0,0,1,22,1142,2,0
0,0,0,18,4,8,0,0,42,1137,0,1
3,3,2,24,3,12,4,0,44,1847,1,1
2,1,1,6,1,1,0,0,43,401,0,1
1,0,0,3,0,0,7,0,0,828,1,1
7,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,69,0,0,0
4,0,0,12,0,8,0,0,101,813,0,1
0,0,0,5,3,2,0,0,2,245,1,1
4,0,0,0,0,0,0,0,30,0,0,1
6,0,0,0,0,0,0,0,55,757,2,0
6,0,0,0,0,0,0,1,55,367,1,0
6,2,2,31,2,16,10,8,87,3452,1,0
6,5,0,30,17,7,9,9,15,2986,2,0
6,1,1,34,0,2,8,0,7,3079,3,0
6,0,0,0,0,0,0,0,55,384,3,0
6,0,0,0,0,0,0,0,55,296,1,0
6,0,0,2,0,0,0,1,0,723,1,0
3,1,1,17,8,8,1,0,28,617,0,1
6,0,0,0,0,0,0,0,55,294,2,0
6,1,1,0,0,0,0,0,55,314,0,0
6,0,0,0,0,0,0,0,55,296,0,0
0,0,0,5,0,0,0,0,0,486,1,0
6,1,1,3,0,1,2,0,221,986,0,0
3,0,0,26,0,4,0,6,12,4032,2,0
6,0,0,0,0,0,0,0,0,303,0,0
6,0,0,9,0,4,0,3,27,839,1,0
6,2,2,35,27,7,2,3,401,3858,2,0
6,4,4,45,0,12,10,7,35,6201,0,0
6,1,1,2,0,2,5,3,208,1581,1,0
1,0,0,6,2,5,6,0,208,771,1,1
6,0,0,0,0,0,6,0,45,1132,0,0
2,0,0,9,0,1,6,0,208,980,2,1
0,0,0,0,0,0,0,0,0,39,1,1
6,0,0,0,0,0,0,0,38,438,1,1
2,1,0,4,0,2,0,0,7,391,0,1
3,0,0,0,0,0,0,0,24,574,0,1
3,2,2,5,0,4,0,0,12,712,0,1
3,2,2,19,0,6,0,0,208,686,0,1
0,3,3,0,0,0,0,0,11,499,3,1
6,0,0,12,4,2,0,2,221,1399,0,0
4,0,0,5,0,4,0,0,101,734,0,1
6,0,0,0,0,0,0,2,164,762,1,0
6,5,5,18,3,12,6,14,43,1785,1,0
1,0,0,0,0,0,0,0,52,270,3,1
6,6,6,0,0,0,3,2,22,1179,1,0
6,3,0,23,0,6,6,4,27,1536,0,0
6,3,3,48,4,4,1,19,149,5045,1,0
6,1,0,3,0,2,0,5,121,1908,1,0
6,1,1,69,9,14,0,29,47,4491,0,0
4,0,0,0,0,0,0,0,47,0,0,1
6,0,0,0,0,0,2,0,0,2,0,0
2,1,1,0,0,0,0,0,7,164,0,1
6,0,0,5,0,3,1,2,221,820,0,0
4,3,3,77,23,3,0,0,47,4132,1,1
4,1,1,0,0,0,0,0,1,56,0,1
3,2,0,0,0,0,3,0,0,1058,1,1
6,2,0,9,0,5,21,1,15,4148,3,0
5,3,3,12,5,2,0,2,69,3286,0,0
4,1,1,0,0,0,9,0,21,1188,0,1
5,2,0,35,12,21,19,3,75,4153,1,0
2,0,0,0,0,0,0,0,12,327,5,1
2,0,0,0,0,0,0,0,12,0,0,1
5,3,3,0,0,0,3,0,17,782,1,0
5,4,0,37,2,10,0,13,373,5816,0,0
1,1,1,0,0,0,0,0,1,107,1,1
0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,5,0,0,0,0,4,888,1,1
5,1,1,27,0,12,7,4,41,2502,2,0
1,0,0,3,0,2,0,0,4,418,1,1
2,0,0,0,0,0,0,0,0,433,2,1
5,1,1,5,0,0,0,0,53,1095,2,0
5,1,1,21,0,4,0,2,53,1430,0,0
5,0,0,0,0,0,0,0,53,269,0,0
5,0,0,3,0,2,0,0,53,392,0,0
2,0,0,0,0,0,0,0,0,404,1,1
2,0,0,1,0,1,0,0,12,466,0,1
2,1,1,5,0,1,0,0,1,622,0,1
5,0,0,26,0,4,0,4,18,1610,0,0
3,0,0,0,0,0,0,0,0,0,0,1
5,0,0,18,0,3,0,2,18,870,0,0
3,2,2,20,0,2,0,0,6,1424,3,1
5,4,2,8,0,6,2,2,28,1326,1,0
5,7,0,0,0,0,5,3,0,1866,2,0
5,6,6,0,0,0,4,5,43,1484,1,0
5,2,0,7,0,3,6,4,16,3587,1,0
1,2,0,14,3,9,1,0,121,289,0,1
1,0,0,0,0,0,0,0,2,596,2,1
1,0,0,0,0,0,0,0,0,239,3,1
5,2,2,8,2,3,5,1,55,1260,1,0
5,2,0,12,6,7,0,1,164,2005,2,0
5,2,2,12,0,1,0,2,53,772,0,0
2,0,0,5,0,4,0,0,101,891,1,1
4,10,9,32,0,8,0,22,53,4079,1,0
4,1,0,26,3,2,6,0,19,2388,3,1
4,1,1,34,0,8,0,11,77,10561,3,0
4,2,0,2,0,0,12,0,0,2715,5,0
4,1,1,3,0,1,0,2,25,597,0,0
4,0,0,0,0,0,0,0,0,285,4,0
4,2,0,0,0,0,0,1,45,1203,0,0
4,1,0,13,3,0,0,4,0,2029,1,0
4,1,1,3,0,0,7,2,33,1298,0,0
4,4,4,13,0,4,10,3,67,2406,0,0
4,1,1,0,0,0,19,0,401,1958,1,0
3,2,2,22,0,4,0,0,20,1135,0,1
4,0,0,0,0,0,30,0,69,1040,0,0
3,1,1,0,0,0,0,0,20,443,0,1
4,2,2,14,0,4,0,4,221,1588,0,0
4,30,30,1,0,1,44,42,466,6238,1,0
4,0,0,1,0,1,3,0,1,1148,3,0
4,2,2,17,0,2,0,3,5,964,0,0
4,0,0,0,0,0,24,0,69,2154,1,0
4,2,0,12,0,1,3,7,1,7435,1,0
3,3,3,18,2,4,5,0,69,1587,0,1
4,0,0,18,3,11,1,2,253,1013,0,0
4,3,3,22,9,2,0,5,12,1467,1,0
4,1,1,27,0,6,0,4,221,2237,1,0
4,0,0,26,4,10,0,5,17,1807,2,0
1,0,0,7,2,1,0,0,208,704,0,1
3,0,0,0,0,0,0,0,5,239,0,1
3,3,3,0,0,0,5,0,5,281,0,1
4,1,1,48,0,4,0,4,53,1020,0,0
4,3,3,72,0,9,0,11,53,1248,0,0
4,0,0,6,0,2,0,0,53,620,0,0
3,2,2,3,0,2,5,3,20,1610,1,0
1,0,0,3,0,2,0,0,7,319,1,1
1,1,1,9,0,0,6,0,15,675,0,1
3,0,0,2,0,2,0,2,6,1021,1,0
3,3,3,3,0,3,6,1,23,1822,0,0
1,0,0,20,1,2,1,0,2,507,1,1
3,1,1,9,0,8,5,3,25,1765,2,0
3,4,4,3,0,2,0,0,401,1331,0,1
3,0,0,0,0,0,9,0,38,6,3,1
3,0,0,0,0,0,13,0,45,1179,0,0
3,1,0,0,0,0,13,0,45,861,0,0
3,5,5,18,0,0,12,8,14,2169,5,0
3,5,5,64,15,36,12,31,112,2605,2,0
2,1,1,4,1,2,0,0,11,369,0,1
1,0,0,1,0,1,6,0,35,693,1,1
3,7,7,9,5,4,0,11,31,2937,0,0
2,5,5,17,0,8,0,0,37,1076,1,1
3,0,0,0,0,0,0,0,0,0,0,0
1,1,1,15,3,2,0,0,112,745,0,1
3,3,3,34,5,13,0,2,83,1019,1,0
2,4,0,4,0,3,0,0,6,926,1,1
3,5,0,6,1,5,3,4,369,1160,2,0
3,0,0,8,0,3,0,4,8,769,0,0
3,3,2,0,0,0,29,2,11,2370,5,0
2,5,0,0,0,0,2,5,1,844,3,0
3,6,6,47,23,3,0,20,149,1159,1,0
3,3,3,2,0,2,5,4,8,1799,1,0
3,1,1,12,0,0,0,4,69,668,0,0
3,0,0,0,0,0,1,0,369,136,0,0
3,3,0,9,0,8,1,1,111,1091,1,0
3,2,0,1,0,1,12,3,369,1230,2,0
3,1,1,7,0,2,2,1,26,856,1,0
3,1,1,13,0,6,0,0,38,1791,0,1
0,0,0,1,0,0,0,0,42,160,1,1
2,2,2,0,0,0,0,0,4,537,1,1
3,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,0,1,181,0,0
3,1,1,5,0,4,4,5,7,847,0,0
3,7,7,37,2,11,2,16,26,1297,1,0
1,1,1,2,0,1,1,0,15,326,0,1
3,0,0,3,0,0,1,3,69,352,0,0
3,0,0,16,1,2,0,2,253,518,0,0
2,1,0,11,1,1,5,5,1,1427,2,0
3,4,4,24,1,3,0,1,7,769,0,0
2,2,2,19,0,6,2,2,26,1102,0,0
2,1,1,0,0,0,0,3,4,378,1,0
2,1,0,29,2,6,0,3,16,1666,0,0
2,0,0,0,0,0,0,0,369,0,0,0
2,5,5,0,0,0,0,5,23,1308,1,0
2,0,0,0,0,0,0,0,369,0,0,0
0,0,0,0,0,0,0,0,0,209,1,1
2,2,0,6,2,5,0,0,6,785,1,1
2,3,0,0,0,0,15,5,0,2333,1,0
0,0,0,8,0,6,0,0,101,312,0,1
1,0,0,38,13,10,0,0,401,893,0,1
1,1,1,0,0,0,0,0,107,621,1,1
3,1,0,7,0,7,6,5,16,669,0,0
2,1,0,1,0,1,6,2,16,747,2,0
1,0,0,0,0,0,0,0,12,202,0,1
1,6,6,28,0,0,0,0,8,739,0,1
2,2,2,16,1,6,0,2,32,889,0,0
2,0,0,0,0,0,0,0,0,0,2,0
3,2,2,2,0,1,1,0,11,338,4,0
2,0,0,86,12,9,0,4,149,1006,0,0
0,1,1,0,0,0,0,0,5,109,0,1
2,8,8,24,10,11,8,8,52,1316,1,0
1,0,0,0,0,0,0,2,0,425,1,0
2,6,0,0,0,0,5,4,111,1247,0,0
2,1,1,61,2,16,1,8,37,1137,2,0
2,1,1,0,0,0,0,1,387,426,2,0
2,1,1,0,0,0,0,1,387,426,2,0
1,3,3,12,0,10,4,0,94,875,2,1
2,1,1,0,0,0,0,0,1,194,1,0
2,1,1,0,0,0,0,0,30,614,1,0
2,0,0,0,0,0,0,0,30,0,0,0
2,3,3,0,0,0,3,0,144,323,0,0
2,0,0,0,0,0,0,0,0,0,1,0
2,4,4,12,6,1,0,5,149,592,0,0
2,2,2,20,2,7,0,1,140,514,1,0
2,5,5,13,0,5,2,7,24,1088,0,0
2,1,1,12,8,6,10,7,11,2001,1,0
2,5,5,0,0,0,0,3,30,750,1,0
1,2,2,4,0,1,0,2,8,833,0,0
1,1,1,21,0,6,0,0,23,649,0,0
1,0,0,0,0,0,0,0,0,0,0,0
1,3,3,3,1,0,0,3,5,791,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,78,0,1
0,1,1,13,0,0,0,0,4,301,1,1
0,0,0,0,0,0,0,0,0,95,0,1
1,1,1,2,0,2,0,1,8,454,1,0
1,4,4,43,20,6,6,1,13,1329,1,0
1,0,0,32,9,10,0,0,221,614,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,4,0,2,3,0,3,403,0,1
1,0,0,9,3,4,0,0,221,385,1,0
1,0,0,6,0,5,0,0,18,508,3,0
1,0,0,15,14,1,0,0,221,741,1,0
1,0,0,0,0,0,2,0,0,228,2,0
1,0,0,1,0,1,4,0,1,489,1,0
1,5,5,4,0,4,0,1,18,686,1,0
0,5,0,0,0,0,2,0,5,316,0,1
1,4,4,0,0,0,1,0,13,501,1,0
1,2,2,11,4,3,0,2,58,953,2,0
1,1,0,19,3,9,1,3,58,1004,1,0
1,2,2,26,0,5,0,0,58,945,0,0
1,1,1,4,1,3,0,1,58,686,1,0
1,11,11,1,0,1,6,8,58,1007,0,0
1,2,2,6,0,5,11,0,16,550,0,0
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,9,4,0,0,2,149,246,0,0
0,1,1,3,0,3,3,0,8,286,1,1
1,0,0,0,0,0,0,0,149,0,0,0
1,0,0,0,0,0,0,0,149,0,0,0
1,1,1,1,0,0,0,1,149,183,0,0
1,1,0,4,0,1,6,1,369,547,1,0
1,0,0,1,0,0,0,1,369,77,0,0
1,2,2,42,8,20,1,7,57,1195,1,0
0,1,1,6,3,1,0,0,1,341,1,0
0,0,0,4,0,3,0,0,369,380,0,0
0,0,0,0,0,0,0,0,0,46,3,0
0,0,0,0,0,0,5,0,0,364,3,0
0,1,1,13,2,2,2,1,7,523,1,0
0,0,0,6,0,2,0,0,4,444,1,0
0,0,0,0,0,0,0,0,17,127,0,0
0,0,0,0,0,0,0,0,0,144,0,0
0,3,0,2,0,2,5,0,52,651,0,0
0,2,2,7,0,3,1,0,75,397,1,0
0,1,1,17,0,1,9,0,7,1284,2,0
0,3,3,0,0,0,0,1,32,213,1,0
0,0,0,7,3,2,0,1,17,316,0,0
1,0,0,3,0,2,0,0,2,198,0,0
0,0,0,0,0,0,3,2,369,570,1,0
0,1,0,0,0,0,2,0,369,445,2,0
0,2,0,0,0,0,0,1,369,163,0,0
0,2,0,1,0,1,0,0,369,192,2,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,166,1,1
0,1,1,10,3,1,0,5,8,1082,1,0
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,6,2,5,0,1,17,286,1,0
0,0,0,2,0,0,0,0,17,651,0,0
0,2,2,15,0,4,0,0,11,940,1,0
0,1,0,2,0,1,0,0,17,490,0,0
0,0,0,7,0,1,0,2,1,411,2,0
0,1,0,13,0,2,0,1,17,525,0,0
0,1,0,14,2,3,0,0,17,315,0,0
0,0,0,0,0,0,0,0,221,0,0,0
0,1,1,0,0,0,6,0,3,241,0,0
0,0,0,0,0,0,21,0,0,216,1,0
0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,20,15,0
0,0,0,0,0,0,0,0,69,0,0,0
